CATEGORY	TITLE
e	'Captain America: The Winter Solider' Breaks April Box Office Record With $96.2  ...
e	Nominating Charlie Sheen For King Of The Drunk People At Taco Bell
t	UN Report: Global Warming Worsens Security Woes
e	Kendall Jenner steps out in Paris ahead of Kim Kardashian and Kanye West's  ...
b	Yen Set for Dollar Gains With Kuroda on Hold: Technical Analysis
t	UPDATE 2-Ray-Ban maker Luxottica clinches Google Glass deal
b	UPDATE 1-Sycamore Partners mulls offer for apparel retailer Express
b	EPA Moves To Block Pebble Mine Construction In Alaska And Protect Salmon
e	Ariel Castro Victims Demand Joan Rivers Apology
m	Supreme Court Declines To Take Up New Birth Control Cases
b	GRAINS-Soybeans firm, extend two-day gains to nearly 1 pct
e	"Scott Derrickson To Direct ""Dr. Strange"" - Are We In For A Darker Marvel Flick?"
b	CORRECTED-UPDATE 1-Hong Kong's soaring bank exposure to China sparks  ...
e	Miley Cyrus Seemingly Blasts Liam Hemsworth In Expletive-Filled Rant During  ...
e	NPH Does The ALS Ice Bucket Challenge
b	US IRS rules virtual currencies are property for tax purposes
b	CANADA STOCKS-US data, Fed stance push TSX higher
e	Casey Kasem's daughter wins new rights to care for him -report
m	'It's great seeing them walk away after some of them have been in a terrible state  ...
b	US STOCKS SNAPSHOT-Wall St opens up, major indexes set for weekly gain
t	UPDATE 2-EA, Activision Blizzard sales beat targets, shares rise
t	Facebook Seen Struggling to Win Developers to Virtual Vision
e	'Goonies 2' Is Happening According To Richard Donner
b	Nikkei edges up as strong earnings offset weak industrial output
t	Coastal Flooding More Frequent In US Due To Sea Level Rise And Sinking  ...
b	UPDATE 3-Wal-Mart sales growth weakest in 5 years, outlook disappoints
b	Morgan Stanley Almost Doubles Gorman's 2013 Pay to $18 Million
e	Adam Levine Worked For Free on 'Begin Again' for The Experience
e	Kim Kardashian and Kanye West enjoy dinner in Paris as they plan wedding
e	Jimmy Fallon Can't Keep It Together Playing 'Face Balls' With Julia Roberts
b	UPDATE 3-UK economy basks in manufacturing growth, IMF upgrade
m	First U.S. MERS Patient Will Be Isolated At Home After Hospital Discharge
b	Europe steps in to prevent Bulgaria's banks going in to meltdown with  ...
e	Harrison Ford May Miss 8 Weeks Of Filming 'Star Wars Episode VII' Due To  ...
b	Airline Customer Service: Still Not as Bad as Cable TV
t	Get ready for the new look Gmail: Screenshots hint Google is revamping the  ...
e	Who Is Newest 'Star Wars: Episode VII' Cast Member, Oscar Isaac?
b	Amazon Actually Telling Customers To Shop Elsewhere
b	Testing Underway After Water Leak At Site Of West Virginia Chemical Spill
b	Corn Rebounds From Four-Month Low as Investors Weigh US Crop
b	Kodiak Oil's Big Deal Payout Is Still to Come: Real M&A
e	George Lucas - George Lucas Museum Set For Chicago
b	UPDATE 1-Ifo rises as Ukraine has little effect on German business
e	Kim Kardashian - Kim Kardashian followed by 'crazy driver'
m	Should We Be Worried About MERS Spreading In America?
t	Apple's New MacBook Air Is Its Cheapest One Ever
b	US STOCKS-Futures fall in wake of Friday selloff
m	Think opposites attract? Think again: Experts discover groups of friends are so  ...
b	Sterling climbs against flagging euro after ECB warning
m	Cut Alzheimer's risk by walking: It only takes 20 minutes, 3 times a week, say  ...
b	Energy in the Ukraine -- Sanctions Equation
b	"TIMELINE-The FX ""fixing"" scandal"
t	Hubble Telescope Takes Its Most Awesome Photo Ever
b	US STOCKS SNAPSHOT-S&P 500 ends at record high; housing, HP help
e	George Clooney - George Clooney's father happy about engagement
b	Some of the proposals for tackling student debt
b	UPDATE 2-Kroger offers $280 mln for Vitacost.com in health play
b	UPDATE 2-Russia's Gazprom reduces gas to Ukraine after deadline passes
b	UPDATE 5-US allows condensate oil exports, after light refining
b	US STOCKS-Wall St to open lower as momentum stocks stay weak
t	FCC Draws Fire in Pitching Internet Fast-Lanes for Companies (1)
b	Nikkei scales six-month high on weaker yen, robust earnings
b	Swiss regulator says CSuisse management didn't know of misconduct
e	Miley Cyrus Forced To Get Emergency Restraining Order Against Obsessed Fan
m	MannKind Tops Decade Effort With US Approval of Insulin
m	Jenny McCarthy Claims She Is 'Pro-Vaccine' In Sun-Times Op-Ed
m	1.8 Million Pounds Of Ground Beef Recalled For Possible E. Coli Contamination
e	Johnny Depp in bald cap and wig in role of mob boss James 'Whitey' Bulger as  ...
t	NEW YORK (AP) — EBay's
t	White House To Make Another Big Push On Climate With New Report On Impacts
e	Tristan And Sasha Hemsworth: Elsa Pataky And Chris Hemsworth Reveal Twins  ...
b	Google Revenue Falls Short of Estimates, Ad Prices Drop
e	'I'm so f***ing hammered!': Charlie Sheen has a bizarre encounter with fans at a  ...
e	Michael Strahan Close To Finalizing Deal To Co-Host 'Good Morning America'
b	FOREX-Dollar off to slow start in event-packed week
e	Chris Evans - Chris Evans to quit acting
b	REFILE-UPDATE 1-Thai auto sales seen falling 31 pct in 2014-Toyota
b	Delivered by drone to your doorstep: Amazon CEO Jeff Bezos says courier of the  ...
e	A Dock Collapsed During A Wedding Photo Shoot...Again
e	"Time For The ""Happily Ever After"": After ""Bachelorette"" Finale, Andi And Josh  ..."
b	UPDATE 2-Hungary, Romania to push Erste to record 2014 loss
b	WRAPUP 1-US private job gains in June largest in 1-1/2 years
m	Dr. Oz Grilled In Congress, Admits Weight Loss Products He Touts Don't Pass  ...
t	UPDATE 2-Yahoo amends deal with Alibaba, misses Wall St revenue target
e	Emma Stone - Emma Stone loves Andrew Garfield 'very much'
e	Lindsay Lohan Celebrates Birthday By Filing GTA V Lawsuit
b	Fed Official Seeks Radical Change in Bank Regulation
e	'Mad Men' Review: All In 'A Day's Work' For Don
b	GRAINS-Corn firms after USDA confirms planting delays
t	Tesla's Patent Release Isn't Crazy or Altruistic
e	"Time For ""Transformers: Age Of Extinction"" To Prove Its Metal With Early Release  ..."
b	PRECIOUS-Gold ticks lower, US dollar holds near peak
e	Ellen DeGeneres makes $15 million in profit after selling LA mansion for  ...
e	About All The Crazy Stuff That Happens In 'Captain America: The Winter Soldier'
b	Euro buoyant as European Central Bank hold rates
b	RPT-US attorney general says banks may face criminal cases soon
b	UPDATE 2-AIRSHOW-US says 'not giving up' on bringing F-35s to UK air show
e	True Detective - True Detective Leads The Way At Tca Awards Nominations
e	BLOGS OF THE DAY: LaBeouf arrested for being too loud
b	Lights up, sound down, clothes on: Abercrombie & Fitch tones down its nightclub  ...
e	'I was involved in no fight': Columbus Short denies any wrongdoing after arrest  ...
e	Paul McCartney Finally Recommences Tour In New York After Bout With Virus
e	Diane Sawyer Tells Her Viewers She's Leaving 'World News'
b	American Spurs Airline Shares Higher on Raised Margins
b	FOREX-Dollar steadies after hitting lows, awaits Yellen and ADP data
e	Robin Thicke, Please Check Your White Privilege
t	Glass Warfare: How Google's Headgear Problems Went From Bad To Worse
b	Deutsche Bank appoints syndicate for rights issue - sources
b	UPDATE 1-Pfizer considers $100 bln bid for AstraZeneca - report
b	JPMorgan Chase pledges $100 mln to aid Detroit recovery
b	Lew Urges US Housing-Finance Overhaul as Senate Bill Delayed
e	'Transformers: Age Of Extinction' Crushes Weekend Box Office With $100 Million  ...
b	Europe's Cabbies, Fed Up With Uber, Plan a Day of Traffic Chaos
t	OKCupid Brags That It Experiments on Humans, Too
e	"Nick Cannon Slammed For White-Faced ""Connor Smallnut"" Persona: How  ..."
e	Sorry, Miss USA: Self-Defense Is Not The Solution To Sexual Assault
e	Kirstie Alley - Kirstie Alley Re-teams With Jenny Craig
b	UPDATE 1-US new home sales rebound, inventories at 3-1/2 year high
b	Is the end of the wages squeeze in sight? Fall in inflation raises hopes of real  ...
t	US says Toyota to pay $1.2 bln penalty over safety issues
b	Caribbean competition drags down Carnival's profit forecast
e	Kim Kardashian - Kim Kardashian's Vogue flies off shelves
e	"Jessica Alba Reveals Reason For No-Nudity Clause: ""I Don't Want My  ..."
b	SEC Asks Municipal Bond Sellers to Report Disclosure Breach (2)
e	There's More To Newlywed Stacy Keibler Than Being George Clooney's Ex
e	Pin-up photographer and model Bunny Yeager, famous for shots of Bettie Page  ...
b	UPDATE 5-Fiat Chrysler bets on Jeep, Alfa revamp to go global
b	BOJ's Kuroda says positive cycle driving Japan economy
t	Google makes it harder for you to find porn by removing adult content from adverts
b	Better labor, inflation data likely temporary: Fed's Kocherlakota
b	US STOCKS-Futures little changed ahead of data; Wal-Mart earnings disappoint
b	Germany's Merkel praises Greece, wants joint European response to Putin letter
b	China new home prices rise slows to 7.7 pct y/y in March
t	UPDATE 4-Honda and others recall nearly 3 mln vehicles over air bag flaw
e	Kirstie Alley Makes Jenny Craig Return In Order To Lose 30 Pounds
b	Disruption of Russian gas to Europe unlikely, energy firms say
b	Family Dollar, other retailers see shoppers pull back
e	'Sex Tape' Director Jake Kasdan Explains How YouPorn Helped His Film
b	UPDATE 2-Level 3 to buy tw telecom to expand US fiber network
e	James Franco poses for selfie with pretty blonde as he signs autographs at stage  ...
b	Bullion market eyes e-platform to revamp London gold benchmark
m	Diet drinks DO help you lose weight: Study finds they're more effective than  ...
e	Rihanna - Rihanna Stirs Up Controversy With '#Freepalestine' Tweet
e	Stars Pay Tribute to 'Terrific' Homeland Actor James Rebhorn
b	European Factors to Watch-Shares set to gain for 7th straight session
b	Piketty Rejects 'Ridiculous' Allegations of Data Flaws
m	UPDATE 1-US FDA approves Biogen's hemophilia B drug Alprolix
e	Scandal: Columbus Short Needs Crisis Management After Punch Allegation
m	Kindred Healthcare to buy Gentiva for about $573 mln
e	This 'Game Of Thrones' Makeup Tutorial Brings The Stark Sisters Together
b	UPDATE 2-Boeing posts higher adjusted profit, raises 2014 forecast
e	Jennifer Love Hewitt - Jennifer Love Hewitt had 'sweet' wedding
e	Captain America: The Winter Soldier:
b	Dollar Falls to One-Month Low Versus Euro as Krone Slides
e	The Mass Late Night TV Exodus Of 2014 Continues With Craig Ferguson
m	Ebola Spreads to Sierra Leone as Deadly Virus Outbreak Resurges
e	Casey Kasem - Casey Kasem's Body To Be Released To Widow
b	Goldman Estimates Higher Capital Ratio Than Fed in Stress Test
b	Swiss Go to Polls on World's Highest Wage, Fighter Jet Purchase
b	Alibaba IPO Runs Counter to Smaller US Sales: Chart of the Day
b	Noyer Says Strong Euro Creates Unwarranted Economic Pressure (1)
e	"Louis C.K. Comedy ""Louie"" Returns For Season 4 After 19 Month Break"
b	Fear of Pfizer-AstraZeneca job cuts voiced by US lawmakers
t	Apple Just Released Its Cheapest iPhone Ever
e	Dave Brockie - Gwar Star Dave Brockie Dies
m	STOCKS NEWS EUROPE-Novartis jumps on positive heart failure drug data
e	Selena Gomez - Selena Gomez drops 'toxic' friends
t	Apple Found A Way To Mock Samsung And Help The Earth At The Same Time
e	Kurt Cobain - Kurt Cobain inspires new comic book
b	Glencore to Buy Caracal for $1.35 Billion to Gain Chad Oil (3)
e	Reese Witherspoon slurs to Cara Delevingne in drunken Instagram video
e	Disney, Movie Studios Sue Megaupload Over Copyright Claims (1)
b	GLOBAL MARKETS -Asia shares step cautiously around tame China inflation
t	Tesla CEO says company can make more than 60000 vehicles in 2015
b	Adobe Tops Estimates on Higher-Than-Projected Subscribers
m	Scientists discover that humans have 21 different facial expressions
b	India Morning Call-Global Markets
e	Jane Fonda - Jane Fonda & Lily Tomlin Reuniting For Tv Series
e	Chris Brown - Chris Brown Not Interested In Reality Tv Show
e	What I've Learned From My Mom: In the Middle of Three Generations
b	RPT-Russia cuts gas to Ukraine, flows to EU threatened
b	REFILE-IBM to bet $3 bln over 5 years hoping for breakthrough in chips
e	Daddy's girl: Scott Disick tenderly strokes daughter Penelope's head while out  ...
b	UPDATE 2-US appeals court upholds Fed's debit card 'swipe fee' limits
b	US Stocks Rebound After Better Retail Sales, Citigroup Profit
b	Draghi's Introductory Remarks at ECB Press Conference: Text
b	US STOCKS SNAPSHOT-S&P 500 tops 2000 for the first time
e	UN peace envoy criticizes Israeli Easter security in Jerusalem
b	Ford Said to Decide on Fields as CEO as Mulally Plans Departure
b	Fed's Bullard: much closer to normal economy than most realize
e	Samuel L. Jackson Appalled At Harrison Ford Breaking Ankle On 'Stars Episode  ...
e	'Game of Thrones' Star Kit Harington Promotes More Male Nudity On The Show  ...
m	iPads helping develop communication skills of children with autism
e	Michael Jackson fans - and quite a few impersonators - lay flowers to mark fifth  ...
b	Chinese Coal Miners Trapped After Gas Explosion
t	Yahoo to Keep More of Alibaba After IPO, Return Cash
b	Oil Falls as Libyan Supply Seen Rising, Iraq Output Remains Safe
m	Gay Dads' Brain Activity Pattern Resembles Both New Mothers And Fathers  ...
e	J.K. Rowling Releases 'Harry Potter' Short Story, Detailing Adult Lives Of  ...
e	Film reviews for YOU: The Grand Budapest Hotel by Maria Realf
e	No problems here! Beyonce shares romantic sunset snaps of herself relaxing in  ...
b	UPDATE 2-Canada March retail sales slip from record high
m	Amanda Holden taking part in campaign to highlight dementia sufferers
e	Gary Oldman - Gary Oldman Addresses Mel Gibson Row On Tv
b	NML Slams Argentina's 'Brazen Step' to Pay Bondholders
t	Apple to offer free refunds if you've been stung by in-app purchases
m	The DNA test that can tell if prostate cancer will return in patients who have  ...
e	Gymnast Kacy Catanzaro Absolutely Crushes 'American Ninja Warrior' Obstacle  ...
e	Kurt Cobain - Frances Bean Cobain Takes Aim At Lana Del Rey
b	Chevron defers comments on Apache, LNG projects to Friday call
t	Step aside Saturn: Little asteroid has rings too
b	ACA's Fourth Birthday: A Good Reason to Celebrate
b	Racy Subway poster for breast enhancement sparks MTA investigation
b	Alstom accepts GE offer for its energy unit: sources
e	Are Joe Manganiello And Sofia Vergara Dating?
b	FOREX-Dollar mostly flat ahead of key US economic data, Fed meeting
t	Things Get Super-Awkward When CNBC Discusses Whether Tim Cook Is Gay
b	US STOCKS SNAPSHOT-Dow closes at a record high, buoyed by IBM
b	US estimates Fannie, Freddie to repay $179.2 bln to taxpayers
e	Darren Aronofsky Wants You To Know That 'Noah' Isn't Religious, At All
e	Moms and Work: A Mother's Day State of the Union
e	Sandra Bullock - Sandra Bullock, Jennifer Aniston And 50 Cent Help Chelsea  ...
t	RPT-Even after recall repair, GM recommends only key, fob on key ring
t	UPDATE 1-SpaceX cargo run to space station reset for Friday
b	RPT-Fitch Revises CS Energy's Outlook to Negative; Affirmed at 'AA'
b	UPDATE 7-Oil sinks on weak China data and as heating season ends
e	Lindsay Lohan sports painful-looking cuts and bruises on her legs as she steps  ...
e	Beyonce Changes Lyrics To 'Resentment,' Internet Explodes With Jay Z  ...
b	Oil Approaches Nine-Month High on Iraq
b	Daiichi Sankyo says Sun Pharma to buy Indian unit Ranbaxy
e	Chelsea Handler's manager confirms late night host will be leaving E! at end of  ...
